QuizSessionId,AnswerId,UserId,QuizId,QuestionId,IsCorrect,AnswerValue,CorrectAnswer,QuestionSequence,ConstructId,Type,Timestamp
5635,42724.0,10,255513,131522,1,4,4,4,1746,Checkin,2022-02-14 21:09:31.310000
5635,42725.0,10,255513,77133,0,3,2,5,1522,Checkin,2022-02-14 21:09:46.036666
5635,42726.0,10,255513,77133,0,4,2,5,1522,CheckinRetry,2022-02-14 21:10:05.150000
5635,,10,255513,77133,,,,5,1522,Lesson,2022-02-14 21:10:47.403000
5635,42727.0,10,255513,78909,1,1,1,5,1522,Checkout,2022-02-14 21:11:19.403333
5643,42770.0,20,233690,132122,1,1,1,1,1525,Checkin,2022-02-14 21:31:09.450000
5643,42771.0,20,233690,91662,1,1,1,2,1525,Checkin,2022-02-14 21:31:32.190000
5643,42772.0,20,233690,91663,1,1,1,3,1525,Checkin,2022-02-14 21:31:49.476666
5643,42773.0,20,233690,91664,1,1,1,4,419,Checkin,2022-02-14 21:32:08.556666
5643,42774.0,20,233690,91665,0,1,2,5,1526,Checkin,2022-02-14 21:32:20.126666
5643,42775.0,20,233690,91665,1,2,2,5,1526,CheckinRetry,2022-02-14 21:33:03.500000
5645,42786.0,20,202504,77615,1,3,3,1,2751,Checkin,2022-02-14 21:35:38.473333
5645,42787.0,20,202504,78395,0,1,2,2,2803,Checkin,2022-02-14 21:36:26.703333
5645,42788.0,20,202504,78395,1,2,2,2,2803,CheckinRetry,2022-02-14 21:36:33.846666
5645,42789.0,20,202504,77623,1,2,2,3,2773,Checkin,2022-02-14 21:37:09.556666
5645,42790.0,20,202504,77616,0,4,2,4,2755,Checkin,2022-02-14 21:37:32.370000
5645,42791.0,20,202504,77616,1,2,2,4,2755,CheckinRetry,2022-02-14 21:37:42.733333
5645,42792.0,20,202504,77617,1,1,1,5,2753,Checkin,2022-02-14 21:38:24.943333
5647,42798.0,20,202341,106996,0,3,2,1,1107,Checkin,2022-02-14 21:43:09.816666
5647,42799.0,20,202341,106996,0,4,2,1,1107,CheckinRetry,2022-02-14 21:43:13.523333
5647,,20,202341,106996,,,,1,1107,Lesson,2022-02-14 21:43:48.483000
5647,42800.0,20,202341,107011,0,2,4,1,1107,Checkout,2022-02-14 21:44:11.623333
5647,42801.0,20,202341,107011,0,1,4,1,1107,CheckoutRetry,2022-02-14 21:44:20.056666
5647,42802.0,20,202341,106997,0,3,4,2,1100,Checkin,2022-02-14 21:44:41.926666
5647,42803.0,20,202341,106997,0,2,4,2,1100,CheckinRetry,2022-02-14 21:45:16.146666
5647,,20,202341,106997,,,,2,1100,Lesson,2022-02-18 08:43:11.207000
5647,42804.0,20,202341,107012,0,3,2,2,1100,Checkout,2022-02-18 08:43:15.153333
5647,42805.0,20,202341,107012,1,2,2,2,1100,CheckoutRetry,2022-02-18 08:43:23.200000
5647,42806.0,20,202341,106998,0,4,1,3,1100,Checkin,2022-02-18 08:43:54.593333
5647,42807.0,20,202341,106998,0,2,1,3,1100,CheckinRetry,2022-02-18 08:44:13.436666
5647,42808.0,20,202341,107013,0,3,1,3,1100,Checkout,2022-02-18 08:44:20.113333
5647,42809.0,20,202341,107013,1,1,1,3,1100,CheckoutRetry,2022-02-18 08:44:29.373333
5647,42810.0,20,202341,106999,1,2,2,4,1100,Checkin,2022-02-18 08:44:38.866666
5647,42811.0,20,202341,107000,0,3,4,5,1102,Checkin,2022-02-18 08:44:44.533333
5647,42812.0,20,202341,107000,0,2,4,5,1102,CheckinRetry,2022-02-18 08:44:47.846666
5647,42813.0,20,202341,120909,0,3,4,5,1102,Checkout,2022-02-18 08:45:29.623333
5647,42814.0,20,202341,120909,0,1,4,5,1102,CheckoutRetry,2022-02-18 08:45:36.580000
5669,42977.0,12,202504,77615,0,4,3,1,2751,Checkin,2022-02-15 07:21:23.470000
5669,42978.0,12,202504,77615,0,2,3,1,2751,CheckinRetry,2022-02-15 07:21:29.043333
5675,43024.0,18,202581,104960,1,4,4,1,3133,Checkin,2022-02-15 07:46:35.170000
5675,43025.0,18,202581,104961,1,3,3,2,3133,Checkin,2022-02-15 07:46:49.296666
5675,43026.0,18,202581,104962,1,1,1,3,3132,Checkin,2022-02-15 07:46:59.160000
5675,43027.0,18,202581,104963,0,3,1,4,3132,Checkin,2022-02-15 07:47:12.083333
5675,43028.0,18,202581,104963,1,1,1,4,3132,CheckinRetry,2022-02-15 07:47:17.380000
5675,43029.0,18,202581,104964,1,3,3,5,1277,Checkin,2022-02-15 07:47:34.170000
5675,,18,202581,104964,,,,5,1277,Lesson,2022-02-15 07:48:11.877000
5675,43030.0,18,202581,104982,1,2,2,5,1277,Checkout,2022-02-15 07:48:19.320000
5687,43127.0,7,226984,129181,1,1,1,1,3385,Checkin,2022-02-15 08:43:48.370000
5687,43128.0,7,226984,129182,1,1,1,2,3385,Checkin,2022-02-15 08:44:00.260000
5687,43129.0,7,226984,129183,1,2,2,3,3385,Checkin,2022-02-15 08:44:16.010000
5687,43130.0,7,226984,129184,0,4,2,4,3406,Checkin,2022-02-15 08:44:39.253333
5687,43131.0,7,226984,129184,1,2,2,4,3406,CheckinRetry,2022-02-15 08:44:51.700000
5687,43132.0,7,226984,129185,1,1,1,5,3406,Checkin,2022-02-15 08:45:14.516666
5687,,7,226984,129185,,,,5,3406,Lesson,2022-02-15 08:45:50.103000
5687,43133.0,7,226984,129325,1,3,3,5,3406,Checkout,2022-02-15 08:46:04.510000
5693,43166.0,6,233690,132122,1,1,1,1,1525,Checkin,2022-02-15 08:58:35.113333
5693,43167.0,6,233690,91662,1,1,1,2,1525,Checkin,2022-02-15 08:58:46.093333
5693,43168.0,6,233690,91663,1,1,1,3,1525,Checkin,2022-02-15 08:58:59.476666
5693,43169.0,6,233690,91664,1,1,1,4,419,Checkin,2022-02-15 08:59:14.906666
5693,43170.0,6,233690,91665,1,2,2,5,1526,Checkin,2022-02-15 08:59:31.870000
5693,,6,233690,91665,,,,5,1526,Lesson,2022-02-15 09:00:00.997000
5693,43171.0,6,233690,91683,0,2,1,5,1526,Checkout,2022-02-15 09:00:07.576666
5693,43172.0,6,233690,91683,1,1,1,5,1526,CheckoutRetry,2022-02-15 09:00:16.130000
5694,43173.0,20,232996,131651,1,1,1,1,607,Checkin,2022-02-15 09:05:06.573333
5694,43174.0,20,232996,131652,1,3,3,2,612,Checkin,2022-02-15 09:05:23.506666
5694,43175.0,20,232996,131653,1,2,2,3,613,Checkin,2022-02-15 09:05:39.046666
5694,43176.0,20,232996,131654,0,1,3,4,602,Checkin,2022-02-15 09:06:07.480000
5694,43177.0,20,232996,131654,0,2,3,4,602,CheckinRetry,2022-02-15 09:06:27.760000
5694,,20,232996,131654,,,,4,602,Lesson,2022-02-15 09:07:10.113000
5694,43178.0,20,232996,133847,0,3,1,4,602,Checkout,2022-02-15 09:07:17.836666
5694,43179.0,20,232996,133847,1,1,1,4,602,CheckoutRetry,2022-02-15 09:07:36.356666
5694,43180.0,20,232996,131655,0,1,2,5,609,Checkin,2022-02-15 09:08:07.873333
5694,43181.0,20,232996,131655,1,2,2,5,609,CheckinRetry,2022-02-15 09:08:20.720000
5711,43314.0,8,228610,129061,1,1,1,1,473,Checkin,2022-02-15 09:52:52.740000
5711,43315.0,8,228610,129062,1,1,1,2,474,Checkin,2022-02-15 09:52:59.413333
5711,43316.0,8,228610,129063,0,4,1,3,336,Checkin,2022-02-15 09:53:31.663333
5711,43317.0,8,228610,129063,0,3,1,3,336,CheckinRetry,2022-02-15 09:53:35.180000
5711,,8,228610,129063,,,,3,336,Lesson,2022-02-15 09:57:52.560000
5711,43318.0,8,228610,129203,1,3,3,3,336,Checkout,2022-02-15 09:58:00.163333
5711,43319.0,8,228610,129064,1,3,3,4,347,Checkin,2022-02-15 09:58:18.380000
5711,43320.0,8,228610,129065,0,3,1,5,336,Checkin,2022-02-15 09:58:41.026666
5711,43321.0,8,228610,129065,1,1,1,5,336,CheckinRetry,2022-02-15 09:58:46.320000
5712,43322.0,15,202681,101542,1,4,4,1,586,Checkin,2022-02-15 09:53:43.440000
5712,,15,202681,101542,,,,1,586,Lesson,2022-02-15 09:56:28.957000
5712,43323.0,15,202681,101557,1,2,2,1,586,Checkout,2022-02-15 09:56:51.413333
5712,43324.0,15,202681,101543,1,4,4,2,584,Checkin,2022-02-15 09:57:06.993333
5712,43325.0,15,202681,101544,1,2,2,3,588,Checkin,2022-02-15 09:57:44.636666
5712,43326.0,15,202681,73608,1,3,3,4,578,Checkin,2022-02-15 10:02:45.413333
5712,43327.0,15,202681,73610,1,3,3,5,611,Checkin,2022-02-15 10:11:51.710000
5714,43333.0,2,232957,131466,1,3,3,1,381,Checkin,2022-02-15 10:02:45.916666
5714,43334.0,2,232957,131467,0,1,3,2,381,Checkin,2022-02-15 10:04:11.333333
5714,43335.0,2,232957,131467,0,2,3,2,381,CheckinRetry,2022-02-15 10:05:52.573333
5714,,2,232957,131467,,,,2,381,Lesson,2022-02-15 10:32:30.003000
5714,43336.0,2,232957,133700,1,1,1,2,381,Checkout,2022-02-15 10:33:00.653333
5714,43337.0,2,232957,131468,1,2,2,3,385,Checkin,2022-02-15 10:33:23.080000
5714,43338.0,2,232957,131469,1,1,1,4,380,Checkin,2022-02-15 10:33:42.980000
5714,43339.0,2,232957,131470,1,2,2,5,384,Checkin,2022-02-15 10:34:00.126666
5720,43379.0,9,202294,108125,0,3,4,1,2789,Checkin,2022-02-15 12:09:06.180000
5720,43380.0,9,202294,108125,0,1,4,1,2789,CheckinRetry,2022-02-15 12:09:19.103333
5720,,9,202294,108125,,,,1,2789,Lesson,2022-02-15 12:12:30.497000
5720,43381.0,9,202294,108133,0,2,3,1,2789,Checkout,2022-02-15 12:12:46.610000
5720,43382.0,9,202294,108133,1,3,3,1,2789,CheckoutRetry,2022-02-15 12:13:00.283333
5720,43383.0,9,202294,108126,0,2,1,2,2790,Checkin,2022-02-16 11:45:01.486666
5720,43384.0,9,202294,108126,1,1,1,2,2790,CheckinRetry,2022-02-16 11:45:19.426666
5720,43385.0,9,202294,108127,0,3,2,3,2790,Checkin,2022-02-16 11:45:35.650000
5720,43386.0,9,202294,108127,1,2,2,3,2790,CheckinRetry,2022-02-16 11:45:40.846666
5720,43387.0,9,202294,108128,0,4,1,4,2792,Checkin,2022-02-16 11:46:18.296666
5720,43388.0,9,202294,108128,0,3,1,4,2792,CheckinRetry,2022-02-16 11:46:36.570000
5720,,9,202294,108128,,,,4,2792,Lesson,2022-02-16 11:47:49.370000
5720,43389.0,9,202294,108136,0,3,4,4,2792,Checkout,2022-02-16 11:48:02.073333
5720,43390.0,9,202294,108136,1,4,4,4,2792,CheckoutRetry,2022-02-16 11:48:27.473333
5720,43391.0,9,202294,108129,0,1,3,5,2791,Checkin,2022-02-28 07:14:49.066666
5720,43392.0,9,202294,108129,0,2,3,5,2791,CheckinRetry,2022-02-28 07:15:52.523333
5720,43393.0,9,202294,108137,0,3,2,5,2791,Checkout,2022-02-28 07:20:10.906666
5720,43394.0,9,202294,108137,0,4,2,5,2791,CheckoutRetry,2022-02-28 07:21:12.603333
5783,43864.0,3,257144,135047,0,3,2,1,616,Checkin,2022-02-15 13:19:09.536666
5783,43865.0,3,257144,135047,0,1,2,1,616,CheckinRetry,2022-02-15 13:19:31.700000
5783,,3,257144,135047,,,,1,616,Lesson,2022-02-15 13:23:42.413000
5783,43866.0,3,257144,135067,0,2,1,1,616,Checkout,2022-02-15 13:24:17.440000
5783,43867.0,3,257144,135067,1,1,1,1,616,CheckoutRetry,2022-02-15 13:25:32.970000
5783,43868.0,3,257144,135048,0,3,4,2,617,Checkin,2022-02-15 13:27:26.636666
5783,43869.0,3,257144,135048,1,4,4,2,617,CheckinRetry,2022-02-15 13:31:47.983333
5783,43870.0,3,257144,135049,0,1,4,3,619,Checkin,2022-02-15 13:34:10.203333
5783,43871.0,3,257144,135049,1,4,4,3,619,CheckinRetry,2022-02-15 13:34:52.870000
5783,43872.0,3,257144,135050,1,3,3,4,621,Checkin,2022-02-15 13:38:33.243333
5783,43873.0,3,257144,135051,1,1,1,5,622,Checkin,2022-02-15 13:40:14.433333
5898,44567.0,4,202182,75985,0,2,4,1,639,Checkin,2022-02-15 13:46:33.486666
5898,44568.0,4,202182,75985,1,4,4,1,639,CheckinRetry,2022-02-15 13:46:40.226666
5898,44569.0,4,202182,75986,1,1,1,2,403,Checkin,2022-02-15 13:53:29.663333
5898,44570.0,4,202182,75987,1,2,2,3,324,Checkin,2022-02-15 13:54:20.853333
5898,44571.0,4,202182,75988,0,1,2,4,1875,Checkin,2022-02-15 13:54:41.746666
5898,44572.0,4,202182,75988,0,3,2,4,1875,CheckinRetry,2022-02-15 13:54:54.353333
5898,,4,202182,75988,,,,4,1875,Lesson,2022-02-15 13:56:08.543000
5898,44573.0,4,202182,76136,0,2,3,4,1875,Checkout,2022-02-15 13:56:16.410000
5898,44574.0,4,202182,76136,0,1,3,4,1875,CheckoutRetry,2022-02-15 13:56:34.773333
5898,44575.0,4,202182,75989,0,4,2,5,1871,Checkin,2022-02-15 13:57:20.840000
5898,44576.0,4,202182,75989,0,3,2,5,1871,CheckinRetry,2022-02-15 13:58:08.790000
5898,,4,202182,75989,,,,5,1871,Lesson,2022-05-05 16:52:54.397000
5898,44577.0,4,202182,76137,0,3,4,5,1871,Checkout,2022-05-05 16:53:01.890000
5898,44578.0,4,202182,76137,0,2,4,5,1871,CheckoutRetry,2022-05-05 16:53:22.950000
5947,44877.0,12,202681,101542,1,4,4,1,586,Checkin,2022-02-15 14:26:28.216666
5947,44878.0,12,202681,101543,0,2,4,2,584,Checkin,2022-02-15 14:26:34.766666
5947,44879.0,12,202681,101543,0,1,4,2,584,CheckinRetry,2022-02-15 14:26:39.406666
5947,,12,202681,101543,,,,2,584,Lesson,2022-02-15 14:27:22.533000
5947,44880.0,12,202681,101558,0,4,1,2,584,Checkout,2022-02-15 14:27:26.740000
5947,44881.0,12,202681,101558,0,2,1,2,584,CheckoutRetry,2022-02-15 14:27:43.516666
5947,44882.0,12,202681,101544,0,4,2,3,588,Checkin,2022-02-15 14:27:56.230000
5947,44883.0,12,202681,101544,1,2,2,3,588,CheckinRetry,2022-02-15 16:36:09.060000
5947,44884.0,12,202681,73608,0,4,3,4,578,Checkin,2022-02-15 16:36:15.386666
5947,44885.0,12,202681,73608,0,2,3,4,578,CheckinRetry,2022-02-15 16:36:19.326666
5947,,12,202681,73608,,,,4,578,Lesson,2022-02-15 16:38:55.457000
5947,44886.0,12,202681,73814,0,2,1,4,578,Checkout,2022-02-15 16:38:59.263333
5947,44887.0,12,202681,73814,0,4,1,4,578,CheckoutRetry,2022-02-15 16:39:08.166666
5947,44888.0,12,202681,73610,0,2,3,5,611,Checkin,2022-02-15 16:39:18.276666
5947,44889.0,12,202681,73610,0,4,3,5,611,CheckinRetry,2022-02-15 16:39:24.383333
5988,45213.0,13,202204,76889,1,1,1,1,703,Checkin,2022-02-15 16:06:32.046666
5988,45214.0,13,202204,76890,0,2,4,2,2869,Checkin,2022-02-15 16:06:56.963333
5988,45215.0,13,202204,76890,0,3,4,2,2869,CheckinRetry,2022-02-15 16:06:59.916666
5988,,13,202204,76890,,,,2,2869,Lesson,2022-02-15 16:08:01.083000
5988,45216.0,13,202204,79057,0,3,1,2,2869,Checkout,2022-02-15 16:08:42.783333
5988,45217.0,13,202204,79057,0,4,1,2,2869,CheckoutRetry,2022-02-15 16:08:58.620000
5988,45218.0,13,202204,76891,0,1,4,3,2866,Checkin,2022-02-15 16:09:28.766666
5988,45219.0,13,202204,76891,1,4,4,3,2866,CheckinRetry,2022-02-15 16:09:39.900000
5988,45220.0,13,202204,76892,1,3,3,4,2869,Checkin,2022-02-15 16:09:56.773333
5988,45221.0,13,202204,76893,0,4,3,5,2866,Checkin,2022-02-15 16:10:11.783333
5988,45222.0,13,202204,76893,0,2,3,5,2866,CheckinRetry,2022-02-15 16:10:15.500000
5988,45223.0,13,202204,79060,1,2,2,5,2866,Checkout,2022-02-15 16:11:59.273333
6150,46463.0,10,255514,131631,1,2,2,1,638,Checkin,2022-02-15 21:06:07.083333
6150,46464.0,10,255514,100996,0,1,4,2,440,Checkin,2022-02-15 21:06:19.383333
6150,46465.0,10,255514,100996,1,4,4,2,440,CheckinRetry,2022-02-15 21:06:22.696666
6150,46466.0,10,255514,131605,1,3,3,3,576,Checkin,2022-02-15 21:06:46.273333
6150,46467.0,10,255514,101538,1,1,1,4,580,Checkin,2022-02-15 21:06:58.373333
6150,46468.0,10,255514,101539,1,4,4,5,579,Checkin,2022-02-15 21:07:23.823333
6175,46653.0,2,202709,103936,1,4,4,1,382,Checkin,2022-02-16 04:07:37.306666
6175,46654.0,2,202709,103937,0,2,1,2,387,Checkin,2022-02-16 04:07:56.756666
6175,46655.0,2,202709,103937,1,1,1,2,387,CheckinRetry,2022-02-16 04:08:08.106666
6175,46656.0,2,202709,103938,0,4,2,3,383,Checkin,2022-02-16 04:09:03.400000
6175,46657.0,2,202709,103938,0,1,2,3,383,CheckinRetry,2022-02-16 04:09:13.800000
6175,,2,202709,103938,,,,3,383,Lesson,2022-02-16 04:15:07.150000
6175,46658.0,2,202709,103947,0,2,4,3,383,Checkout,2022-02-16 04:15:22.716666
6175,46659.0,2,202709,103947,0,1,4,3,383,CheckoutRetry,2022-02-16 04:17:00.180000
6175,46660.0,2,202709,103939,0,2,1,4,386,Checkin,2022-02-16 04:17:26.346666
6175,46661.0,2,202709,103939,1,1,1,4,386,CheckinRetry,2022-02-16 04:17:40.446666
6175,46662.0,2,202709,103940,0,1,4,5,381,Checkin,2022-02-16 04:18:41.036666
6175,46663.0,2,202709,103940,1,4,4,5,381,CheckinRetry,2022-02-16 04:18:50.696666
6176,46664.0,3,202614,78307,1,3,3,1,2635,Checkin,2022-02-16 04:47:48.530000
6176,46665.0,3,202614,78305,0,2,1,2,2636,Checkin,2022-02-16 04:49:28.886666
6176,46666.0,3,202614,78305,1,1,1,2,2636,CheckinRetry,2022-02-16 04:49:45.746666
6176,46667.0,3,202614,78306,1,3,3,3,3236,Checkin,2022-02-16 04:50:39.066666
6176,46668.0,3,202614,101411,1,1,1,4,2636,Checkin,2022-02-16 04:51:01.036666
6176,46669.0,3,202614,101412,0,1,2,5,2637,Checkin,2022-02-16 04:51:39.033333
6176,46670.0,3,202614,101412,1,2,2,5,2637,CheckinRetry,2022-02-16 04:52:13.390000
6176,,3,202614,101412,,,,5,2637,Lesson,2022-02-16 04:53:08.630000
6176,46671.0,3,202614,101427,1,1,1,5,2637,Checkout,2022-02-16 04:54:30.526666
6179,46688.0,5,202670,89412,1,4,4,1,252,Checkin,2022-02-16 06:20:49.680000
6179,46689.0,5,202670,89413,1,2,2,2,246,Checkin,2022-02-16 06:21:46.313333
6179,46690.0,5,202670,89414,1,1,1,3,252,Checkin,2022-02-16 06:22:29.586666
6179,46691.0,5,202670,89415,0,4,1,4,246,Checkin,2022-02-16 06:22:47.440000
6179,46692.0,5,202670,89415,1,1,1,4,246,CheckinRetry,2022-02-16 06:23:01.423333
6179,46693.0,5,202670,89416,1,2,2,5,246,Checkin,2022-02-16 06:23:30.273333
6180,46694.0,5,202250,89417,1,1,1,1,247,Checkin,2022-02-16 06:26:46.703333
6180,46695.0,5,202250,89418,0,3,1,2,261,Checkin,2022-02-16 06:27:32.973333
6180,46696.0,5,202250,89418,1,1,1,2,261,CheckinRetry,2022-02-16 06:27:42.626666
6180,46697.0,5,202250,89419,0,3,4,3,261,Checkin,2022-02-16 06:29:01.533333
6180,46698.0,5,202250,89419,0,2,4,3,261,CheckinRetry,2022-02-16 06:29:08.076666
6180,,5,202250,89419,,,,3,261,Lesson,2022-02-16 06:36:48.160000
6180,46699.0,5,202250,89437,0,3,2,3,261,Checkout,2022-02-16 06:39:30.003333
6180,46700.0,5,202250,89437,1,2,2,3,261,CheckoutRetry,2022-02-16 06:42:35.706666
6180,46701.0,5,202250,89420,0,2,3,4,248,Checkin,2022-02-16 06:45:48.260000
6180,46702.0,5,202250,89420,0,1,3,4,248,CheckinRetry,2022-02-16 06:46:09.450000
6180,,5,202250,89420,,,,4,248,Lesson,2022-02-16 06:57:51.063000
6180,46703.0,5,202250,89438,0,1,3,4,248,Checkout,2022-02-16 06:58:27.263333
6180,46704.0,5,202250,89438,1,3,3,4,248,CheckoutRetry,2022-02-16 06:59:09.393333
6180,46705.0,5,202250,89439,1,3,3,5,3115,Checkin,2022-02-16 06:59:54.766666
6181,46706.0,20,202723,101513,0,2,4,1,390,Checkin,2022-02-16 06:41:37.466666
6181,46707.0,20,202723,101513,1,4,4,1,390,CheckinRetry,2022-02-16 06:41:50.583333
6181,46708.0,20,202723,101514,0,3,4,2,3319,Checkin,2022-02-16 06:42:59.640000
6181,46709.0,20,202723,101514,0,2,4,2,3319,CheckinRetry,2022-02-16 06:43:20.583333
6181,,20,202723,101514,,,,2,3319,Lesson,2022-02-16 06:43:59.900000
6181,46710.0,20,202723,101530,0,3,2,2,3319,Checkout,2022-02-16 06:44:53.460000
6181,46711.0,20,202723,101530,1,2,2,2,3319,CheckoutRetry,2022-02-16 06:45:07.276666
6181,46712.0,20,202723,103963,1,4,4,3,383,Checkin,2022-02-16 06:46:00.360000
6181,46713.0,20,202723,104083,0,2,3,4,3319,Checkin,2022-02-16 06:46:18.960000
6181,46714.0,20,202723,104083,0,4,3,4,3319,CheckinRetry,2022-02-16 06:46:49.923333
6181,,20,202723,104083,,,,4,3319,Lesson,2022-02-16 06:47:28.900000
6181,46715.0,20,202723,104085,0,2,1,4,3319,Checkout,2022-02-16 06:48:12.173333
6181,46716.0,20,202723,104085,1,1,1,4,3319,CheckoutRetry,2022-02-16 06:48:23.023333
6181,46717.0,20,202723,104084,1,4,4,5,3319,Checkin,2022-02-16 06:48:41.250000
6185,46742.0,16,232948,131421,1,1,1,1,423,Checkin,2022-02-16 07:35:04.106666
6185,46743.0,16,232948,131422,1,2,2,2,410,Checkin,2022-02-16 07:35:21.100000
6185,46744.0,16,232948,131423,0,3,1,3,3193,Checkin,2022-02-16 07:35:48.630000
6185,46745.0,16,232948,131423,0,4,1,3,3193,CheckinRetry,2022-02-16 07:35:51.810000
6185,,16,232948,131423,,,,3,3193,Lesson,2022-02-16 07:36:26.967000
6185,46746.0,16,232948,133656,0,2,3,3,3193,Checkout,2022-02-16 07:36:38.743333
6185,46747.0,16,232948,133656,0,1,3,3,3193,CheckoutRetry,2022-02-16 07:36:47.110000
6185,46748.0,16,232948,131424,1,1,1,4,3118,Checkin,2022-02-16 07:37:10.850000
6185,46749.0,16,232948,131425,0,2,3,5,369,Checkin,2022-02-16 07:37:28.646666
6185,46750.0,16,232948,131425,1,3,3,5,369,CheckinRetry,2022-03-18 07:32:39.746666
6185,,16,232948,131425,,,,5,369,Lesson,2022-03-18 07:33:35.420000
6185,46751.0,16,232948,133658,1,2,2,5,369,Checkout,2022-03-18 07:34:08.376666
6186,46752.0,18,232953,131446,1,4,4,1,1261,Checkin,2022-02-16 07:49:23.046666
6186,46753.0,18,232953,131447,0,2,3,2,3202,Checkin,2022-02-16 07:49:35.046666
6186,46754.0,18,232953,131447,1,3,3,2,3202,CheckinRetry,2022-02-16 07:49:42.110000
6186,46755.0,18,232953,131448,1,1,1,3,1262,Checkin,2022-02-16 07:49:53.500000
6186,46756.0,18,232953,131449,1,2,2,4,1263,Checkin,2022-02-16 07:50:04.500000
6186,46757.0,18,232953,131450,1,2,2,5,1264,Checkin,2022-02-16 07:50:14.630000
6186,,18,232953,131450,,,,5,1264,Lesson,2022-02-16 07:50:57.480000
6186,46758.0,18,232953,133683,1,4,4,5,1264,Checkout,2022-02-16 07:51:04.530000
6198,46835.0,6,202744,103984,1,4,4,1,328,Checkin,2022-02-16 08:56:41.963333
6198,46836.0,6,202744,81302,1,2,2,2,328,Checkin,2022-02-16 08:56:50.870000
6198,46837.0,6,202744,81303,1,4,4,3,328,Checkin,2022-02-16 08:56:58.603333
6198,46838.0,6,202744,81304,1,4,4,4,328,Checkin,2022-02-16 08:57:06.176666
6198,46839.0,6,202744,81305,0,4,1,5,328,Checkin,2022-02-16 08:57:15.563333
6198,46840.0,6,202744,81305,1,1,1,5,328,CheckinRetry,2022-02-16 08:57:19.283333
6198,,6,202744,81305,,,,5,328,Lesson,2022-02-16 08:57:45.293000
6198,46841.0,6,202744,81480,1,2,2,5,328,Checkout,2022-02-16 08:58:11.613333
6203,46874.0,6,202528,103770,1,3,3,1,69,Checkin,2022-02-16 09:09:28.330000
6203,46875.0,6,202528,103771,1,1,1,2,69,Checkin,2022-02-16 09:09:51.010000
6203,46876.0,6,202528,103772,1,2,2,3,70,Checkin,2022-02-16 09:10:02.636666
6203,46877.0,6,202528,103773,1,1,1,4,70,Checkin,2022-02-16 09:10:13.670000
6203,46878.0,6,202528,103774,0,1,4,5,70,Checkin,2022-02-16 09:10:32.910000
6203,46879.0,6,202528,103774,0,2,4,5,70,CheckinRetry,2022-02-16 09:10:36.476666
6203,,6,202528,103774,,,,5,70,Lesson,2022-02-16 09:11:07.927000
6203,46880.0,6,202528,103781,0,3,2,5,70,Checkout,2022-02-16 09:11:26.860000
6203,46881.0,6,202528,103781,1,2,2,5,70,CheckoutRetry,2022-02-16 09:11:38.493333
6213,46937.0,7,228366,130146,1,1,1,1,1093,Checkin,2022-02-16 09:17:47.936666
6213,46938.0,7,228366,130147,1,3,3,2,1094,Checkin,2022-02-16 09:18:00.983333
6213,46939.0,7,228366,130148,1,2,2,3,1095,Checkin,2022-02-16 09:18:17.290000
6213,46940.0,7,228366,130149,0,3,2,4,1096,Checkin,2022-02-16 09:18:26.550000
6213,46941.0,7,228366,130149,1,2,2,4,1096,CheckinRetry,2022-02-16 09:18:38.853333
6213,46942.0,7,228366,130150,1,4,4,5,1097,Checkin,2022-02-16 09:18:54.096666
6213,,7,228366,130150,,,,5,1097,Lesson,2022-02-16 09:19:26.670000
6213,46943.0,7,228366,130170,0,4,3,5,1097,Checkout,2022-02-16 09:19:39.843333
6213,46944.0,7,228366,130170,1,3,3,5,1097,CheckoutRetry,2022-02-16 09:19:55.330000
6355,47992.0,15,202593,76735,1,4,4,1,409,Checkin,2022-02-16 11:54:04.706666
6355,,15,202593,76735,,,,1,409,Lesson,2022-02-16 11:56:07.183000
6355,47993.0,15,202593,78802,1,3,3,1,409,Checkout,2022-02-16 11:56:39.903333
6355,47994.0,15,202593,76736,1,3,3,2,408,Checkin,2022-02-16 11:56:55.660000
6355,47995.0,15,202593,100567,1,2,2,3,409,Checkin,2022-02-16 11:57:04.233333
6355,47996.0,15,202593,100568,0,4,1,4,409,Checkin,2022-02-16 11:57:38.900000
6355,47997.0,15,202593,100568,0,3,1,4,409,CheckinRetry,2022-02-16 11:58:59.650000
6355,47998.0,15,202593,100585,0,2,3,4,409,Checkout,2022-02-16 11:59:13.416666
6355,47999.0,15,202593,100585,0,1,3,4,409,CheckoutRetry,2022-02-16 11:59:21.570000
6355,48000.0,15,202593,100590,1,3,3,5,396,Checkin,2022-02-16 11:59:42.683333
6396,48247.0,12,202084,77618,0,2,4,1,2755,Checkin,2022-02-16 13:47:52.150000
6396,48248.0,12,202084,77618,1,4,4,1,2755,CheckinRetry,2022-02-16 13:47:55.730000
6396,48249.0,12,202084,77619,0,3,4,2,2754,Checkin,2022-02-16 13:48:01.516666
6396,48250.0,12,202084,77619,0,2,4,2,2754,CheckinRetry,2022-02-16 13:48:05.236666
6396,,12,202084,77619,,,,2,2754,Lesson,2022-02-16 13:48:42.370000
6396,48251.0,12,202084,79077,1,2,2,2,2754,Checkout,2022-02-16 13:49:10.763333
6396,48252.0,12,202084,77620,0,4,2,3,2755,Checkin,2022-02-16 13:49:17.746666
6396,48253.0,12,202084,77620,0,3,2,3,2755,CheckinRetry,2022-02-16 13:49:32.776666
